ts,y
2015-04-23 12:00:00,0.0599
2015-04-23 13:00:00,0.0572
2015-04-23 14:00:00,0.061
2015-04-23 15:00:00,0.0562
2015-04-23 16:00:00,0.0577
2015-04-23 17:00:00,0.0493
2015-04-23 18:00:00,0.0365
2015-04-23 19:00:00,0.0276
2015-04-23 20:00:00,0.0168
2015-04-23 21:00:00,0.0058
2015-04-23 22:00:00,0.0041
2015-04-23 23:00:00,0.0038
2015-04-24 00:00:00,0.0037
2015-04-24 01:00:00,0.0037
2015-04-24 02:00:00,0.0037
2015-04-24 03:00:00,0.008
2015-04-24 04:00:00,0.0386
2015-04-24 05:00:00,0.0625
2015-04-24 06:00:00,0.0709
2015-04-24 07:00:00,0.061
2015-04-24 08:00:00,0.0636
2015-04-24 09:00:00,0.0569
2015-04-24 10:00:00,0.0585
2015-04-24 11:00:00,0.0624
2015-04-24 12:00:00,0.06
2015-04-24 13:00:00,0.0587
2015-04-24 14:00:00,0.0626
2015-04-24 15:00:00,0.0589
2015-04-24 16:00:00,0.0633
2015-04-24 17:00:00,0.0519
2015-04-24 18:00:00,0.0405
2015-04-24 19:00:00,0.0312
2015-04-24 20:00:00,0.0249
2015-04-24 21:00:00,0.0106
2015-04-24 22:00:00,0.0041
2015-04-24 23:00:00,0.0041
2015-04-25 00:00:00,0.004
2015-04-25 01:00:00,0.0038
2015-04-25 02:00:00,0.0038
2015-04-25 03:00:00,0.0039
2015-04-25 04:00:00,0.0048
2015-04-25 05:00:00,0.0171
2015-04-25 06:00:00,0.033
2015-04-25 07:00:00,0.0475
2015-04-25 08:00:00,0.0519
2015-04-25 09:00:00,0.0558
2015-04-25 10:00:00,0.0613
2015-04-25 11:00:00,0.0619
2015-04-25 12:00:00,0.0587
2015-04-25 13:00:00,0.0617
2015-04-25 14:00:00,0.061
2015-04-25 15:00:00,0.0665
2015-04-25 16:00:00,0.0581
2015-04-25 17:00:00,0.0553
2015-04-25 18:00:00,0.0403
2015-04-25 19:00:00,0.0384
2015-04-25 20:00:00,0.0312
2015-04-25 21:00:00,0.0282
2015-04-25 22:00:00,0.0133
2015-04-25 23:00:00,0.005
2015-04-26 00:00:00,0.0037
2015-04-26 01:00:00,0.0039
2015-04-26 02:00:00,0.004
2015-04-26 03:00:00,0.004
2015-04-26 04:00:00,0.0045
2015-04-26 05:00:00,0.0077
2015-04-26 06:00:00,0.0139
2015-04-26 07:00:00,0.0327
2015-04-26 08:00:00,0.048
2015-04-26 09:00:00,0.0601
2015-04-26 10:00:00,0.0594
2015-04-26 11:00:00,0.0645
2015-04-26 12:00:00,0.0656
2015-04-26 13:00:00,0.0584
2015-04-26 14:00:00,0.0665
2015-04-26 15:00:00,0.0679
2015-04-26 16:00:00,0.0638
2015-04-26 17:00:00,0.0625
2015-04-26 18:00:00,0.0496
2015-04-26 19:00:00,0.041
2015-04-26 20:00:00,0.0314
2015-04-26 21:00:00,0.0089
2015-04-26 22:00:00,0.0044
2015-04-26 23:00:00,0.0038
2015-04-27 00:00:00,0.0038
2015-04-27 01:00:00,0.0037
2015-04-27 02:00:00,0.0039
2015-04-27 03:00:00,0.0115
2015-04-27 04:00:00,0.0535
2015-04-27 05:00:00,0.1119
2015-04-27 06:00:00,0.339
2015-04-27 07:00:00,0.3265
2015-04-27 08:00:00,0.0889
2015-04-27 09:00:00,0.0618
2015-04-27 10:00:00,0.0577
2015-04-27 11:00:00,0.0577
2015-04-27 12:00:00,0.0542
2015-04-27 13:00:00,0.0545
2015-04-27 14:00:00,0.055
2015-04-27 15:00:00,0.0506
2015-04-27 16:00:00,0.0528
2015-04-27 17:00:00,0.0435
2015-04-27 18:00:00,0.0332
2015-04-27 19:00:00,0.0256
2015-04-27 20:00:00,0.0116
2015-04-27 21:00:00,0.004
2015-04-27 22:00:00,0.0042
2015-04-27 23:00:00,0.0037
2015-04-28 00:00:00,0.0037
2015-04-28 01:00:00,0.0038
2015-04-28 02:00:00,0.0038
2015-04-28 03:00:00,0.0038
2015-04-28 04:00:00,0.0491
2015-04-28 05:00:00,0.1126
2015-04-28 06:00:00,0.3574
2015-04-28 07:00:00,0.3508
2015-04-28 08:00:00,0.0632
2015-04-28 09:00:00,0.0471
2015-04-28 10:00:00,0.0489
2015-04-28 11:00:00,0.0576
2015-04-28 12:00:00,0.0587
2015-04-28 13:00:00,0.0535
2015-04-28 14:00:00,0.0544
2015-04-28 15:00:00,0.0562
2015-04-28 16:00:00,0.0595
2015-04-28 17:00:00,0.0478
2015-04-28 18:00:00,0.0355
2015-04-28 19:00:00,0.0255
2015-04-28 20:00:00,0.0201
2015-04-28 21:00:00,0.0052
2015-04-28 22:00:00,0.0039
2015-04-28 23:00:00,0.0037
2015-04-29 00:00:00,0.0037
2015-04-29 01:00:00,0.0037
2015-04-29 02:00:00,0.0039
2015-04-29 03:00:00,0.0051
2015-04-29 04:00:00,0.0524
2015-04-29 05:00:00,0.1232
2015-04-29 06:00:00,0.3659
2015-04-29 07:00:00,0.3254
2015-04-29 08:00:00,0.0654
2015-04-29 09:00:00,0.0594
2015-04-29 10:00:00,0.0555
2015-04-29 11:00:00,0.0582
2015-04-29 12:00:00,0.0539
2015-04-29 13:00:00,0.0593
2015-04-29 14:00:00,0.057
2015-04-29 15:00:00,0.0557
2015-04-29 16:00:00,0.0571
2015-04-29 17:00:00,0.0491
2015-04-29 18:00:00,0.0345
2015-04-29 19:00:00,0.0278
2015-04-29 20:00:00,0.0185
2015-04-29 21:00:00,0.0046
2015-04-29 22:00:00,0.004
2015-04-29 23:00:00,0.0037
2015-04-30 00:00:00,0.0037
2015-04-30 01:00:00,0.0037
2015-04-30 02:00:00,0.0038
2015-04-30 03:00:00,0.0107
2015-04-30 04:00:00,0.0548
2015-04-30 05:00:00,0.1234
2015-04-30 06:00:00,0.3522
2015-04-30 07:00:00,0.3539
2015-04-30 08:00:00,0.0932
2015-04-30 09:00:00,0.0609
2015-04-30 10:00:00,0.0604
2015-04-30 11:00:00,0.0584
2015-04-30 12:00:00,0.0587
2015-04-30 13:00:00,0.0568
2015-04-30 14:00:00,0.0628
2015-04-30 15:00:00,0.0597
2015-04-30 16:00:00,0.0596
2015-04-30 17:00:00,0.0478
2015-04-30 18:00:00,0.0286
2015-04-30 19:00:00,0.022
2015-04-30 20:00:00,0.0133
2015-04-30 21:00:00,0.0062
2015-04-30 22:00:00,0.004
2015-04-30 23:00:00,0.0037
2015-05-01 00:00:00,0.0035
2015-05-01 01:00:00,0.0033
2015-05-01 02:00:00,0.0034
2015-05-01 03:00:00,0.005
2015-05-01 04:00:00,0.0502
2015-05-01 05:00:00,0.0774
2015-05-01 06:00:00,0.0691
2015-05-01 07:00:00,0.0626
2015-05-01 08:00:00,0.0619
2015-05-01 09:00:00,0.0641
2015-05-01 10:00:00,0.0615
2015-05-01 11:00:00,0.0625
2015-05-01 12:00:00,0.0607
2015-05-01 13:00:00,0.0611
2015-05-01 14:00:00,0.0656
2015-05-01 15:00:00,0.0643
2015-05-01 16:00:00,0.0617
2015-05-01 17:00:00,0.0475
2015-05-01 18:00:00,0.0399
2015-05-01 19:00:00,0.0352
2015-05-01 20:00:00,0.0267
2015-05-01 21:00:00,0.0193
2015-05-01 22:00:00,0.006
2015-05-01 23:00:00,0.0042
2015-05-02 00:00:00,0.0039
2015-05-02 01:00:00,0.0038
2015-05-02 02:00:00,0.0039
2015-05-02 03:00:00,0.0042
2015-05-02 04:00:00,0.0051
2015-05-02 05:00:00,0.0138
2015-05-02 06:00:00,0.036
2015-05-02 07:00:00,0.0469
2015-05-02 08:00:00,0.0565
2015-05-02 09:00:00,0.0626
2015-05-02 10:00:00,0.0572
2015-05-02 11:00:00,0.0577
2015-05-02 12:00:00,0.0564
2015-05-02 13:00:00,0.0605
2015-05-02 14:00:00,0.0611
2015-05-02 15:00:00,0.0591
2015-05-02 16:00:00,0.0609
2015-05-02 17:00:00,0.054
2015-05-02 18:00:00,0.0443
2015-05-02 19:00:00,0.0312
2015-05-02 20:00:00,0.0347
2015-05-02 21:00:00,0.0328
2015-05-02 22:00:00,0.0177
2015-05-02 23:00:00,0.004
2015-05-03 00:00:00,0.0038
2015-05-03 01:00:00,0.0037
2015-05-03 02:00:00,0.0037
2015-05-03 03:00:00,0.0037
2015-05-03 04:00:00,0.0041
2015-05-03 05:00:00,0.0086
2015-05-03 06:00:00,0.0169
2015-05-03 07:00:00,0.034
2015-05-03 08:00:00,0.0468
2015-05-03 09:00:00,0.0608
2015-05-03 10:00:00,0.0643
2015-05-03 11:00:00,0.0624
2015-05-03 12:00:00,0.0641
2015-05-03 13:00:00,0.0654
2015-05-03 14:00:00,0.0617
2015-05-03 15:00:00,0.0648
2015-05-03 16:00:00,0.0683
2015-05-03 17:00:00,0.059
2015-05-03 18:00:00,0.0494
2015-05-03 19:00:00,0.0351
2015-05-03 20:00:00,0.0281
2015-05-03 21:00:00,0.0213
2015-05-03 22:00:00,0.0042
2015-05-03 23:00:00,0.0041
2015-05-04 00:00:00,0.0039
2015-05-04 01:00:00,0.0037
2015-05-04 02:00:00,0.0043
2015-05-04 03:00:00,0.0144
2015-05-04 04:00:00,0.0551
2015-05-04 05:00:00,0.1041
2015-05-04 06:00:00,0.298
2015-05-04 07:00:00,0.0914
2015-05-04 08:00:00,0.0586
2015-05-04 09:00:00,0.0591
2015-05-04 10:00:00,0.0558
2015-05-04 11:00:00,0.0572
2015-05-04 12:00:00,0.0555
2015-05-04 13:00:00,0.058
2015-05-04 14:00:00,0.0573
2015-05-04 15:00:00,0.0581
2015-05-04 16:00:00,0.0595
2015-05-04 17:00:00,0.0439
2015-05-04 18:00:00,0.0318
2015-05-04 19:00:00,0.0243
2015-05-04 20:00:00,0.0191
2015-05-04 21:00:00,0.0037
2015-05-04 22:00:00,0.0039
2015-05-04 23:00:00,0.0038
2015-05-05 00:00:00,0.0037
2015-05-05 01:00:00,0.0037
2015-05-05 02:00:00,0.0037
2015-05-05 03:00:00,0.0141
2015-05-05 04:00:00,0.0517
2015-05-05 05:00:00,0.1269
2015-05-05 06:00:00,0.322
2015-05-05 07:00:00,0.3169
2015-05-05 08:00:00,0.0637
2015-05-05 09:00:00,0.0614
2015-05-05 10:00:00,0.0582
2015-05-05 11:00:00,0.0553
2015-05-05 12:00:00,0.0547
2015-05-05 13:00:00,0.0567
2015-05-05 14:00:00,0.0588
2015-05-05 15:00:00,0.0588
2015-05-05 16:00:00,0.0587
2015-05-05 17:00:00,0.0442
2015-05-05 18:00:00,0.0327
2015-05-05 19:00:00,0.0246
2015-05-05 20:00:00,0.016
2015-05-05 21:00:00,0.0063
2015-05-05 22:00:00,0.0039
2015-05-05 23:00:00,0.0037
2015-05-06 00:00:00,0.0038
2015-05-06 01:00:00,0.0037
2015-05-06 02:00:00,0.0042
2015-05-06 03:00:00,0.0077
2015-05-06 04:00:00,0.0508
2015-05-06 05:00:00,0.1161
2015-05-06 06:00:00,0.3134
2015-05-06 07:00:00,0.131
2015-05-06 08:00:00,0.062
2015-05-06 09:00:00,0.066
2015-05-06 10:00:00,0.0616
2015-05-06 11:00:00,0.0591
2015-05-06 12:00:00,0.0544
2015-05-06 13:00:00,0.0566
2015-05-06 14:00:00,0.0572
2015-05-06 15:00:00,0.0554
2015-05-06 16:00:00,0.0572
2015-05-06 17:00:00,0.0455
2015-05-06 18:00:00,0.0356
2015-05-06 19:00:00,0.0305
2015-05-06 20:00:00,0.016
2015-05-06 21:00:00,0.0075
2015-05-06 22:00:00,0.0038
2015-05-06 23:00:00,0.0037
2015-05-07 00:00:00,0.0037
2015-05-07 01:00:00,0.0037
2015-05-07 02:00:00,0.004
2015-05-07 03:00:00,0.0125
2015-05-07 04:00:00,0.0522
2015-05-07 05:00:00,0.128
2015-05-07 06:00:00,0.3173
2015-05-07 07:00:00,0.144
2015-05-07 08:00:00,0.0633
2015-05-07 09:00:00,0.066
2015-05-07 10:00:00,0.0619
2015-05-07 11:00:00,0.0611
2015-05-07 12:00:00,0.059
2015-05-07 13:00:00,0.0576
2015-05-07 14:00:00,0.0599
2015-05-07 15:00:00,0.0594
2015-05-07 16:00:00,0.0609
2015-05-07 17:00:00,0.0482
2015-05-07 18:00:00,0.0363
2015-05-07 19:00:00,0.0293
2015-05-07 20:00:00,0.0229
2015-05-07 21:00:00,0.0039
2015-05-07 22:00:00,0.0038
2015-05-07 23:00:00,0.0037
2015-05-08 00:00:00,0.0037
2015-05-08 01:00:00,0.0037
2015-05-08 02:00:00,0.0039
2015-05-08 03:00:00,0.0107
2015-05-08 04:00:00,0.0493
2015-05-08 05:00:00,0.078
2015-05-08 06:00:00,0.0663
2015-05-08 07:00:00,0.0624
2015-05-08 08:00:00,0.0646
2015-05-08 09:00:00,0.0616
2015-05-08 10:00:00,0.0651
2015-05-08 11:00:00,0.0653
2015-05-08 12:00:00,0.0626
2015-05-08 13:00:00,0.066
2015-05-08 14:00:00,0.0627
2015-05-08 15:00:00,0.0667
2015-05-08 16:00:00,0.0579
2015-05-08 17:00:00,0.0494
2015-05-08 18:00:00,0.0393
2015-05-08 19:00:00,0.0302
2015-05-08 20:00:00,0.0247
2015-05-08 21:00:00,0.0183
2015-05-08 22:00:00,0.0067
2015-05-08 23:00:00,0.0039
2015-05-09 00:00:00,0.0038
2015-05-09 01:00:00,0.0038
2015-05-09 02:00:00,0.0037
2015-05-09 03:00:00,0.0039
2015-05-09 04:00:00,0.0062
2015-05-09 05:00:00,0.0186
2015-05-09 06:00:00,0.037
2015-05-09 07:00:00,0.0461
2015-05-09 08:00:00,0.0539
2015-05-09 09:00:00,0.0611
2015-05-09 10:00:00,0.0671
2015-05-09 11:00:00,0.0629
2015-05-09 12:00:00,0.0625
2015-05-09 13:00:00,0.0682
2015-05-09 14:00:00,0.0701
2015-05-09 15:00:00,0.0626
2015-05-09 16:00:00,0.0625
2015-05-09 17:00:00,0.0534
2015-05-09 18:00:00,0.0431
2015-05-09 19:00:00,0.0358
2015-05-09 20:00:00,0.0333
2015-05-09 21:00:00,0.0287
2015-05-09 22:00:00,0.0097
2015-05-09 23:00:00,0.0043
2015-05-10 00:00:00,0.0044
2015-05-10 01:00:00,0.0037
2015-05-10 02:00:00,0.0039
2015-05-10 03:00:00,0.0038
2015-05-10 04:00:00,0.004
2015-05-10 05:00:00,0.0041
2015-05-10 06:00:00,0.0136
2015-05-10 07:00:00,0.0322
2015-05-10 08:00:00,0.0483
2015-05-10 09:00:00,0.0649
2015-05-10 10:00:00,0.0676
2015-05-10 11:00:00,0.069
2015-05-10 12:00:00,0.0654
2015-05-10 13:00:00,0.0656
2015-05-10 14:00:00,0.0622
2015-05-10 15:00:00,0.0632
2015-05-10 16:00:00,0.061
2015-05-10 17:00:00,0.0575
2015-05-10 18:00:00,0.0549
2015-05-10 19:00:00,0.0449
2015-05-10 20:00:00,0.0341
2015-05-10 21:00:00,0.0222
2015-05-10 22:00:00,0.004
2015-05-10 23:00:00,0.0039
2015-05-11 00:00:00,0.0037
2015-05-11 01:00:00,0.0037
2015-05-11 02:00:00,0.0039
2015-05-11 03:00:00,0.0109
2015-05-11 04:00:00,0.0518
2015-05-11 05:00:00,0.1044
2015-05-11 06:00:00,0.29
2015-05-11 07:00:00,0.0649
2015-05-11 08:00:00,0.0627
2015-05-11 09:00:00,0.0569
2015-05-11 10:00:00,0.0545
2015-05-11 11:00:00,0.0561
2015-05-11 12:00:00,0.0553
2015-05-11 13:00:00,0.0525
2015-05-11 14:00:00,0.0545
2015-05-11 15:00:00,0.0498
2015-05-11 16:00:00,0.0489
2015-05-11 17:00:00,0.0471
2015-05-11 18:00:00,0.0323
2015-05-11 19:00:00,0.0268
2015-05-11 20:00:00,0.0183
2015-05-11 21:00:00,0.007
2015-05-11 22:00:00,0.0037
2015-05-11 23:00:00,0.0037
2015-05-12 00:00:00,0.0037
2015-05-12 01:00:00,0.0037
2015-05-12 02:00:00,0.004
2015-05-12 03:00:00,0.0045
2015-05-12 04:00:00,0.0508
2015-05-12 05:00:00,0.1422
2015-05-12 06:00:00,0.3534
2015-05-12 07:00:00,0.4016
2015-05-12 08:00:00,0.1876
2015-05-12 09:00:00,0.0584
2015-05-12 10:00:00,0.0557
2015-05-12 11:00:00,0.0577
2015-05-12 12:00:00,0.0553
2015-05-12 13:00:00,0.056
2015-05-12 14:00:00,0.0553
2015-05-12 15:00:00,0.0545
2015-05-12 16:00:00,0.0602
2015-05-12 17:00:00,0.045
2015-05-12 18:00:00,0.0329
2015-05-12 19:00:00,0.0255
2015-05-12 20:00:00,0.0234
2015-05-12 21:00:00,0.0041
2015-05-12 22:00:00,0.0042
2015-05-12 23:00:00,0.0037
2015-05-13 00:00:00,0.0037
2015-05-13 01:00:00,0.0037
2015-05-13 02:00:00,0.004
2015-05-13 03:00:00,0.0142
2015-05-13 04:00:00,0.0527
2015-05-13 05:00:00,0.1011
2015-05-13 06:00:00,0.3131
2015-05-13 07:00:00,0.1324
2015-05-13 08:00:00,0.0659
2015-05-13 09:00:00,0.0553
2015-05-13 10:00:00,0.0654
2015-05-13 11:00:00,0.0541
2015-05-13 12:00:00,0.0564
2015-05-13 13:00:00,0.0578
2015-05-13 14:00:00,0.0596
2015-05-13 15:00:00,0.0595
2015-05-13 16:00:00,0.0578
2015-05-13 17:00:00,0.048
2015-05-13 18:00:00,0.0331
2015-05-13 19:00:00,0.0293
2015-05-13 20:00:00,0.023
2015-05-13 21:00:00,0.0065
2015-05-13 22:00:00,0.0039
2015-05-13 23:00:00,0.0037
2015-05-14 00:00:00,0.0037
2015-05-14 01:00:00,0.0038
2015-05-14 02:00:00,0.0039
2015-05-14 03:00:00,0.0113
2015-05-14 04:00:00,0.0504
2015-05-14 05:00:00,0.0778
2015-05-14 06:00:00,0.2472
2015-05-14 07:00:00,0.124
2015-05-14 08:00:00,0.0646
2015-05-14 09:00:00,0.0612
2015-05-14 10:00:00,0.0624
2015-05-14 11:00:00,0.054
2015-05-14 12:00:00,0.057
2015-05-14 13:00:00,0.0541
2015-05-14 14:00:00,0.0592
2015-05-14 15:00:00,0.0547
2015-05-14 16:00:00,0.0554
2015-05-14 17:00:00,0.0463
2015-05-14 18:00:00,0.0342
2015-05-14 19:00:00,0.0281
2015-05-14 20:00:00,0.0182
2015-05-14 21:00:00,0.0047
2015-05-14 22:00:00,0.004
2015-05-14 23:00:00,0.0037
2015-05-15 00:00:00,0.0038
2015-05-15 01:00:00,0.0037
2015-05-15 02:00:00,0.0039
2015-05-15 03:00:00,0.0127
2015-05-15 04:00:00,0.0474
2015-05-15 05:00:00,0.0718
2015-05-15 06:00:00,0.0691
2015-05-15 07:00:00,0.0591
2015-05-15 08:00:00,0.0635
2015-05-15 09:00:00,0.0591
2015-05-15 10:00:00,0.0577
2015-05-15 11:00:00,0.0613
2015-05-15 12:00:00,0.0615
2015-05-15 13:00:00,0.0604
2015-05-15 14:00:00,0.0611
2015-05-15 15:00:00,0.0644
2015-05-15 16:00:00,0.0591
2015-05-15 17:00:00,0.0488
2015-05-15 18:00:00,0.039
2015-05-15 19:00:00,0.0323
2015-05-15 20:00:00,0.0274
2015-05-15 21:00:00,0.0219
2015-05-15 22:00:00,0.0056
2015-05-15 23:00:00,0.0042
2015-05-16 00:00:00,0.004
2015-05-16 01:00:00,0.0038
2015-05-16 02:00:00,0.0039
2015-05-16 03:00:00,0.004
2015-05-16 04:00:00,0.0066
2015-05-16 05:00:00,0.0242
2015-05-16 06:00:00,0.0422
2015-05-16 07:00:00,0.0457
2015-05-16 08:00:00,0.0575
2015-05-16 09:00:00,0.0599
2015-05-16 10:00:00,0.0585
2015-05-16 11:00:00,0.0632
2015-05-16 12:00:00,0.0597
2015-05-16 13:00:00,0.0638
2015-05-16 14:00:00,0.0646
2015-05-16 15:00:00,0.063
2015-05-16 16:00:00,0.0634
2015-05-16 17:00:00,0.0602
2015-05-16 18:00:00,0.0458
2015-05-16 19:00:00,0.0381
2015-05-16 20:00:00,0.0376
2015-05-16 21:00:00,0.0322
2015-05-16 22:00:00,0.0138
2015-05-16 23:00:00,0.0056
2015-05-17 00:00:00,0.0039
2015-05-17 01:00:00,0.004
2015-05-17 02:00:00,0.0038
2015-05-17 03:00:00,0.004
2015-05-17 04:00:00,0.0044
2015-05-17 05:00:00,0.017
2015-05-17 06:00:00,0.0221
2015-05-17 07:00:00,0.0353
2015-05-17 08:00:00,0.0461
2015-05-17 09:00:00,0.0565
2015-05-17 10:00:00,0.0649
2015-05-17 11:00:00,0.0474
2015-05-17 12:00:00,0.0569
2015-05-17 13:00:00,0.067
2015-05-17 14:00:00,0.0675
2015-05-17 15:00:00,0.0661
2015-05-17 16:00:00,0.0619
2015-05-17 17:00:00,0.0603
2015-05-17 18:00:00,0.0435
2015-05-17 19:00:00,0.0363
2015-05-17 20:00:00,0.0315
2015-05-17 21:00:00,0.0198
2015-05-17 22:00:00,0.0049
2015-05-17 23:00:00,0.004
2015-05-18 00:00:00,0.0037
2015-05-18 01:00:00,0.0038
2015-05-18 02:00:00,0.0039
2015-05-18 03:00:00,0.0115
2015-05-18 04:00:00,0.0505
2015-05-18 05:00:00,0.1148
2015-05-18 06:00:00,0.3298
2015-05-18 07:00:00,0.1633
2015-05-18 08:00:00,0.0609
2015-05-18 09:00:00,0.0589
2015-05-18 10:00:00,0.0582
2015-05-18 11:00:00,0.0586
2015-05-18 12:00:00,0.057
2015-05-18 13:00:00,0.0574
2015-05-18 14:00:00,0.0574
2015-05-18 15:00:00,0.0527
2015-05-18 16:00:00,0.056
2015-05-18 17:00:00,0.046
2015-05-18 18:00:00,0.0357
2015-05-18 19:00:00,0.0259
2015-05-18 20:00:00,0.0211
2015-05-18 21:00:00,0.006
2015-05-18 22:00:00,0.0038
2015-05-18 23:00:00,0.0038
2015-05-19 00:00:00,0.0037
2015-05-19 01:00:00,0.0037
2015-05-19 02:00:00,0.0039
2015-05-19 03:00:00,0.0102
2015-05-19 04:00:00,0.0541
2015-05-19 05:00:00,0.1212
2015-05-19 06:00:00,0.2968
2015-05-19 07:00:00,0.3933
2015-05-19 08:00:00,0.1141
2015-05-19 09:00:00,0.0607
2015-05-19 10:00:00,0.0599
2015-05-19 11:00:00,0.0588
2015-05-19 12:00:00,0.0619
2015-05-19 13:00:00,0.0568
2015-05-19 14:00:00,0.0558
2015-05-19 15:00:00,0.0565
2015-05-19 16:00:00,0.06
2015-05-19 17:00:00,0.0484
2015-05-19 18:00:00,0.0339
2015-05-19 19:00:00,0.0276
2015-05-19 20:00:00,0.0216
2015-05-19 21:00:00,0.0048
2015-05-19 22:00:00,0.0039
2015-05-19 23:00:00,0.0039
2015-05-20 00:00:00,0.0037
2015-05-20 01:00:00,0.0037
2015-05-20 02:00:00,0.0044
2015-05-20 03:00:00,0.011
2015-05-20 04:00:00,0.0516
2015-05-20 05:00:00,0.1174
2015-05-20 06:00:00,0.3727
2015-05-20 07:00:00,0.1311
2015-05-20 08:00:00,0.0628
2015-05-20 09:00:00,0.0654
2015-05-20 10:00:00,0.0645
2015-05-20 11:00:00,0.0593
2015-05-20 12:00:00,0.0565
2015-05-20 13:00:00,0.0612
2015-05-20 14:00:00,0.0647
2015-05-20 15:00:00,0.061
2015-05-20 16:00:00,0.0588
2015-05-20 17:00:00,0.0461
2015-05-20 18:00:00,0.0348
2015-05-20 19:00:00,0.0284
2015-05-20 20:00:00,0.0196
2015-05-20 21:00:00,0.0048
2015-05-20 22:00:00,0.0037
2015-05-20 23:00:00,0.0038
2015-05-21 00:00:00,0.0037
2015-05-21 01:00:00,0.0037
2015-05-21 02:00:00,0.0037
2015-05-21 03:00:00,0.0159
2015-05-21 04:00:00,0.0495
2015-05-21 05:00:00,0.0671
2015-05-21 06:00:00,0.2963
2015-05-21 07:00:00,0.338
2015-05-21 08:00:00,0.0659
2015-05-21 09:00:00,0.0637
2015-05-21 10:00:00,0.0595
2015-05-21 11:00:00,0.0603
2015-05-21 12:00:00,0.0617
2015-05-21 13:00:00,0.0581
2015-05-21 14:00:00,0.0604
2015-05-21 15:00:00,0.0612
2015-05-21 16:00:00,0.057
2015-05-21 17:00:00,0.0462
2015-05-21 18:00:00,0.037
2015-05-21 19:00:00,0.028
2015-05-21 20:00:00,0.0221
2015-05-21 21:00:00,0.0077
2015-05-21 22:00:00,0.0042
2015-05-21 23:00:00,0.0067
2015-05-22 00:00:00,0.0039
2015-05-22 01:00:00,0.0039
2015-05-22 02:00:00,0.0039
2015-05-22 03:00:00,0.0081
2015-05-22 04:00:00,0.0429
2015-05-22 05:00:00,0.0726
2015-05-22 06:00:00,0.0638
2015-05-22 07:00:00,0.0562
2015-05-22 08:00:00,0.062
2015-05-22 09:00:00,0.0647
2015-05-22 10:00:00,0.0616
2015-05-22 11:00:00,0.0655
2015-05-22 12:00:00,0.0601
2015-05-22 13:00:00,0.0609
2015-05-22 14:00:00,0.0569
2015-05-22 15:00:00,0.0584
2015-05-22 16:00:00,0.0547
2015-05-22 17:00:00,0.0449
2015-05-22 18:00:00,0.0376
2015-05-22 19:00:00,0.0315
2015-05-22 20:00:00,0.0257
2015-05-22 21:00:00,0.0127
2015-05-22 22:00:00,0.007
2015-05-22 23:00:00,0.0042
2015-05-23 00:00:00,0.0039
2015-05-23 01:00:00,0.0038
2015-05-23 02:00:00,0.0041
2015-05-23 03:00:00,0.0043
2015-05-23 04:00:00,0.0046
2015-05-23 05:00:00,0.0198
2015-05-23 06:00:00,0.0328
2015-05-23 07:00:00,0.0403
2015-05-23 08:00:00,0.0537
2015-05-23 09:00:00,0.056
2015-05-23 10:00:00,0.0626
2015-05-23 11:00:00,0.0595
2015-05-23 12:00:00,0.0611
2015-05-23 13:00:00,0.058
2015-05-23 14:00:00,0.0592
2015-05-23 15:00:00,0.0604
2015-05-23 16:00:00,0.0552
2015-05-23 17:00:00,0.0464
2015-05-23 18:00:00,0.0393
2015-05-23 19:00:00,0.0374
2015-05-23 20:00:00,0.036
2015-05-23 21:00:00,0.0286
2015-05-23 22:00:00,0.013
2015-05-23 23:00:00,0.0041
2015-05-24 00:00:00,0.004
2015-05-24 01:00:00,0.0044
2015-05-24 02:00:00,0.0041
2015-05-24 03:00:00,0.0037
2015-05-24 04:00:00,0.0043
2015-05-24 05:00:00,0.006
2015-05-24 06:00:00,0.0068
2015-05-24 07:00:00,0.0334
2015-05-24 08:00:00,0.0415
2015-05-24 09:00:00,0.0537
2015-05-24 10:00:00,0.0592
2015-05-24 11:00:00,0.0577
2015-05-24 12:00:00,0.0588
2015-05-24 13:00:00,0.059
2015-05-24 14:00:00,0.0603
2015-05-24 15:00:00,0.0568
2015-05-24 16:00:00,0.0598
2015-05-24 17:00:00,0.0579
2015-05-24 18:00:00,0.0443
2015-05-24 19:00:00,0.0389
2015-05-24 20:00:00,0.0379
2015-05-24 21:00:00,0.0286
2015-05-24 22:00:00,0.0128
2015-05-24 23:00:00,0.0042
2015-05-25 00:00:00,0.0042
2015-05-25 01:00:00,0.0037
2015-05-25 02:00:00,0.0037
2015-05-25 03:00:00,0.0041
2015-05-25 04:00:00,0.0046
2015-05-25 05:00:00,0.0154
2015-05-25 06:00:00,0.0173
2015-05-25 07:00:00,0.0309
2015-05-25 08:00:00,0.0414
2015-05-25 09:00:00,0.0539
2015-05-25 10:00:00,0.0587
2015-05-25 11:00:00,0.0623
2015-05-25 12:00:00,0.0627
2015-05-25 13:00:00,0.0636
2015-05-25 14:00:00,0.0606
2015-05-25 15:00:00,0.0578
2015-05-25 16:00:00,0.0588
2015-05-25 17:00:00,0.0526
2015-05-25 18:00:00,0.0451
2015-05-25 19:00:00,0.0355
2015-05-25 20:00:00,0.0354
2015-05-25 21:00:00,0.0145
2015-05-25 22:00:00,0.0043
2015-05-25 23:00:00,0.0039
2015-05-26 00:00:00,0.0038
2015-05-26 01:00:00,0.0037
